bigram,likelihood_ratio
to przyjazne,18.573504995556657
 edycja,18.552232505509977
edycja ,18.552232505509973
zielony u,18.502661111131914
Osiedlu Witosa,18.47437608661906
Kieszonkowy os.,18.471256796383436
Remont ogrodzenia,18.471256796383436
ogrodzie Miejskiego,18.471256796383436
do parku.,18.463997374085583
drodze nad,18.390325769448452
relaks nad,18.390325769448452
Zielony labirynt,18.38135417177339
zabaw wśród,18.377160224280566
jako miejsce,18.343596159280924
PARK LA,18.316452723741193
P Modernizacja,18.30842614876921
ANTYSMOGOWA KA,18.30173720479778
Areny Sportu,18.30173720479778
Artystycznego Nasze,18.30173720479778
Augustowska Orunia,18.30173720479778
Balatonem c.d,18.30173720479778
Beretów odcinek,18.30173720479778
Bezpieczna rehabilitacja,18.30173720479778
Bezpłatna sterylizacja,18.30173720479778
Białołęki Uratujmy,18.30173720479778
Bielańskie Nasze,18.30173720479778
Bieńczycach Piekne,18.30173720479778
Brdyujścia. miasto,18.30173720479778
Brzeźnie KA,18.30173720479778
Byszewskiej. Cykl,18.30173720479778
Chopina. Cykl,18.30173720479778
ChwarznoWiczlino Cisowa,18.30173720479778
Cisowa Obłuże,18.30173720479778
Cisowa Ogólnodostępna,18.30173720479778
Cykl całorocznych,18.30173720479778
Cylkowskiego Wyjazd,18.30173720479778
Czarnym Lesie,18.30173720479778
Dom Dialogu,18.30173720479778
Dom Kombatanta.,18.30173720479778
Drwinka Dzielnicowe,18.30173720479778
Dwie wycieczki,18.30173720479778
Dąbrowskie Chodniki,18.30173720479778
Dąbrowskie Planty,18.30173720479778
Dąbrowskie Superdzieciaki,18.30173720479778
Ekolożka TOP,18.30173720479778
Etnobotaniczne Noc,18.30173720479778
Fantastyczny Dom,18.30173720479778
Floating już,18.30173720479778
Forma zagospodarowania,18.30173720479778
Fundusz Antysmogowa,18.30173720479778
GRUDZIĄDZ Czujka,18.30173720479778
Grunwaldzki Odnóży,18.30173720479778
Grunwaldzki Pilczyce,18.30173720479778
Gór Magiczna,18.30173720479778
Górnym Wrzeszczu,18.30173720479778
INTERWENCYJNEJ WODNEGO,18.30173720479778
Integracyjny Éliczymy,18.30173720479778
JABŁONIOWEJ Utwardzenie,18.30173720479778
JCW ORAZ,18.30173720479778
Jaśkiewicza. Młynówka,18.30173720479778
Jeziorem Tarnobrzeskim.,18.30173720479778
KA miododajna,18.30173720479778
Klif Estetyzacja,18.30173720479778
Kolejowa MSI,18.30173720479778
Komuny Paryskiej,18.30173720479778
Konna SM,18.30173720479778
Korzennej Utworzenie,18.30173720479778
Koszycka. Utworzenie,18.30173720479778
Książęca Polana,18.30173720479778
Kurpiowskiej Utworzenie,18.30173720479778
Laboratorium Produkcji,18.30173720479778
Latawiec przyjazny,18.30173720479778
Lesie Bytowskim,18.30173720479778
Lesie Młociny.,18.30173720479778
Lesie Zwierzynieckim,18.30173720479778
Leśne igrzyska,18.30173720479778
Leśne runo,18.30173720479778
Macierewicza Pogórze,18.30173720479778
Magiczna Jesiennych,18.30173720479778
Magiczna Strumyka,18.30173720479778
MagnuszewskiejGlinki Kładka,18.30173720479778
Mamy już,18.30173720479778
Marii Boreckiej,18.30173720479778
Marii Konopnickiej.,18.30173720479778
Marii SkłodowskiejCurie,18.30173720479778
Mazurskie Laboratorium,18.30173720479778
Maślice Ołbin,18.30173720479778
Metropolii Przystań,18.30173720479778
Miejsca Spotkań,18.30173720479778
Miejskich Inwestycji,18.30173720479778
Miejskich Przedszkoli,18.30173720479778
Miejskich Sportów,18.30173720479778
Modzelewskiego Bezpieczna,18.30173720479778
Mokotowie Integracyjne,18.30173720479778
NAUKOWO SENSORYCZNY,18.30173720479778
Noc Świętojańska,18.30173720479778
Nowowiejskiej Barlickiego,18.30173720479778
Nowowiejskiej Wodotrysk,18.30173720479778
OCA WODNEGO,18.30173720479778
ODPORNOSC RZE,18.30173720479778
ODPORNOŚĆ RZE,18.30173720479778
ORAZ BEZPŁATNE,18.30173720479778
ORAZ KWIETNIKI,18.30173720479778
ORAZ LIN,18.30173720479778
Obrońców Pokoju.,18.30173720479778
Obrońców Wybrzeża,18.30173720479778
Obłuże Pogórze,18.30173720479778
Od nasionka,18.30173720479778
Ormiański Ptasi,18.30173720479778
Orunia GórnaGdańsk,18.30173720479778
Osadzenie kasztanowców,18.30173720479778
PIELĘGNACJA ZIELENI,18.30173720479778
Partynice Ścieżki,18.30173720479778
Pikniki edukacyjne,18.30173720479778
Piłsudskiego. Obywatel,18.30173720479778
Planowane zadanie,18.30173720479778
Pogórze Dziatki,18.30173720479778
Polana Ciszy,18.30173720479778
Polesie IIIIIIB.,18.30173720479778
Polesie Konstantynowski,18.30173720479778
Poleskiej Kładka,18.30173720479778
Popiełuszko Potańcówki,18.30173720479778
Prosta droga,18.30173720479778
Przedmieście. Wyposażenie,18.30173720479778
Przedszkolach Miejskich,18.30173720479778
Przystań Rodzynków,18.30173720479778
Przytula Ogrodzony,18.30173720479778
Psie pisuary,18.30173720479778
Psie pole,18.30173720479778
Psie szczęście,18.30173720479778
Ptaki ciernistych,18.30173720479778
Ptaki wracają,18.30173720479778
Ptasie Familoki,18.30173720479778
Ptasie Mieszkanie,18.30173720479778
Ptasie mieszkania,18.30173720479778
Ptasie stołówki,18.30173720479778
Pólpodziemne pojemniki,18.30173720479778
RZE ODZYWIANIE,18.30173720479778
RZE ODŻYWIANIE,18.30173720479778
Radzieckich Nasz,18.30173720479778
Romantyczny zakatek,18.30173720479778
Rozświetlały praskie,18.30173720479778
Roślinne wiaty,18.30173720479778
Różane bramy,18.30173720479778
S. Grota,18.30173720479778
S. Świsłockiego,18.30173720479778
SM Barwinek,18.30173720479778
STERYLIZUJEMY SY,18.30173720479778
SY Kołobrzeg,18.30173720479778
Siedlisko traw,18.30173720479778
Sieć RowerowoPiesza,18.30173720479778
Sioło Altana,18.30173720479778
Solvay Pożarnej,18.30173720479778
Sopot miasto,18.30173720479778
Sosnowiec miasto,18.30173720479778
Sowińskiego Bujne,18.30173720479778
Stefańskiego Od,18.30173720479778
Surowca Dabrowki,18.30173720479778
Suwałkach Człowiek,18.30173720479778
Szczecińskie Miejsca,18.30173720479778
Szpitalna Piłsudskiego.,18.30173720479778
Szujskiego Kierunek,18.30173720479778
TOP DZIUROM,18.30173720479778
TOP WANDAL,18.30173720479778
Tadeusza Jasinskiego,18.30173720479778
Tadeusza Kubańskiego,18.30173720479778
Tadeusza Nowakowskiego,18.30173720479778
Targ kwietniki,18.30173720479778
Torunia. Inwentaryzacja,18.30173720479778
Trochę więcej,18.30173720479778
Trzebyczka Dąbrowskie,18.30173720479778
Twojej Bibliotece,18.30173720479778
Ursus Cykl,18.30173720479778
Utworzenie publicznego,18.30173720479778
WIĘCEJ ZIELENI,18.30173720479778
WOLNOŻYJĄCYMI ORAZ,18.30173720479778
WRZOSOWEJ MSI,18.30173720479778
Wasze Zdrowie,18.30173720479778
Wczoraj trawa,18.30173720479778
Wiecha Świeci,18.30173720479778
Wiem czym,18.30173720479778
Wisła Owocowe,18.30173720479778
Wrzeszczu Urzadzenia,18.30173720479778
Wyczółkowskiego polana,18.30173720479778
Wypoczynek Sport,18.30173720479778
Władysława Orkana,18.30173720479778
ZBIORNIKU STARA,18.30173720479778
ZKwP BUE,18.30173720479778
ZKwP PILAREK,18.30173720479778
ZKwP SPRZĘTU,18.30173720479778
ZKwP WYPOSAŻENIA,18.30173720479778
Zakątek. Miejsce,18.30173720479778
Zarządu Miejskich,18.30173720479778
Zdroje uliczne,18.30173720479778
Zdrowie Mienie,18.30173720479778
Zdrowy oddech,18.30173720479778
Zewnętrzne Zdroje,18.30173720479778
aby stworzyé,18.30173720479778
aby zasiano,18.30173720479778
aplikacja WW,18.30173720479778
aranżacja kącika,18.30173720479778
bezplatna nauka,18.30173720479778
białoczerwonych słupków,18.30173720479778
blokowisko Odbudowa,18.30173720479778
boisku szkolnemu,18.30173720479778
bramy wejściowej,18.30173720479778
brodawnik zwyczajny,18.30173720479778
buków kasztanowców,18.30173720479778
by dokładne,18.30173720479778
by juz,18.30173720479778
c.d Piękne,18.30173720479778
chcialabym aby,18.30173720479778
cieniu brzozy.,18.30173720479778
czworonogów dlatego,18.30173720479778
czym oddycham.,18.30173720479778
dbam tak,18.30173720479778
dodatkowe pieniądze,18.30173720479778
dofinansowanie działań,18.30173720479778
domek Władysława,18.30173720479778
domki inhalacyjne,18.30173720479778
domki stojące,18.30173720479778
drodze wewnetrznej,18.30173720479778
droga lokalna,18.30173720479778
drzewa. Smog,18.30173720479778
drzewna aplikacja,18.30173720479778
dwie wycieczki,18.30173720479778
działań Ekopatrolu,18.30173720479778
działań artystyczno,18.30173720479778
działań pielęgnacyjnych.,18.30173720479778
działań zmierzających,18.30173720479778
działkowych Ostra,18.30173720479778
dzikie sciezki,18.30173720479778
edukacji ekologicznej,18.30173720479778
edukacyjny opowiadający,18.30173720479778
ekologiczne. Kalinowskiego,18.30173720479778
ekologicznej EkoPrzystań,18.30173720479778
ekologicznej Prosta,18.30173720479778
elementy baśni,18.30173720479778
elementy małej,18.30173720479778
funkcję gier,18.30173720479778
godziny warsztatów,18.30173720479778
gontem wiaty,18.30173720479778
gromadzenia odpadów,18.30173720479778
hałasem wiatrem,18.30173720479778
instalacji dedykowana,18.30173720479778
instalacji solarnej,18.30173720479778
jej czesc,18.30173720479778
jeziorem Dolnym,18.30173720479778
kalistenika parkour,18.30173720479778
karmienie ptactwa,18.30173720479778
kasztanowiec zwyczajny,18.30173720479778
kazdy około,18.30173720479778
każdego zapraszamy,18.30173720479778
klimatyzacyjna system,18.30173720479778
kolejnosci nalezy,18.30173720479778
kolejnych latach,18.30173720479778
kolejnych wodopojów,18.30173720479778
kolonii SM,18.30173720479778
krakowski Zwierzyniec.,18.30173720479778
kupek Dzielnicowe,18.30173720479778
kwiatach Otwarty,18.30173720479778
kwitnąca Limanda.,18.30173720479778
kwitnące sprzyjające,18.30173720479778
lasy nasze,18.30173720479778
lecie Odzyskania,18.30173720479778
lecie przyłączenia,18.30173720479778
lecie zatrzymują,18.30173720479778
mała Holandia,18.30173720479778
mała retencja.,18.30173720479778
małym ptakom,18.30173720479778
metody by,18.30173720479778
miejskim Gladiatorzy,18.30173720479778
miejskim leżaku,18.30173720479778
mierników zanieczyszczenia,18.30173720479778
mieszkam Antysmogowa,18.30173720479778
moli Cykl,18.30173720479778
monitoringu sąsiadującego,18.30173720479778
mozaikowe kwietniki,18.30173720479778
mozliwosci takie,18.30173720479778
nadanie boisku,18.30173720479778
nalezy przygotowac,18.30173720479778
nalezy wykazyé,18.30173720479778
nalezy wyplantowac,18.30173720479778
naprawa cokole,18.30173720479778
nasadzeń roślinności.,18.30173720479778
nasadzie około,18.30173720479778
niczym mała,18.30173720479778
niezrealizowanych nasadzeń,18.30173720479778
niskie kwitnące,18.30173720479778
niszczy nasze,18.30173720479778
nowym osiedlu.,18.30173720479778
obejmujący odcinek,18.30173720479778
obrazkowe tablice,18.30173720479778
obsadzona skarpa,18.30173720479778
odnowienie wnętrza,18.30173720479778
odpadów aluminiowych,18.30173720479778
odpoczynek koło,18.30173720479778
oglądania ptactwa,18.30173720479778
ogrodem deszczowym,18.30173720479778
ogrodem sensorycznym,18.30173720479778
ogródkach działkowych,18.30173720479778
ogródków przydomowych,18.30173720479778
osiedlach Biskupin,18.30173720479778
ozdobna Folwark,18.30173720479778
pakiet działań,18.30173720479778
parkour taras,18.30173720479778
parkour. Utwardzenie,18.30173720479778
pasaż Banacha,18.30173720479778
pasaż Schillera,18.30173720479778
patio. Tereny,18.30173720479778
peten marzen,18.30173720479778
pełny marzen,18.30173720479778
pingpong kwietniki,18.30173720479778
pl. Świętojańskim.,18.30173720479778
planem działań,18.30173720479778
pochłaniającymi zanieczyszczenia,18.30173720479778
poczatku sciezki,18.30173720479778
podstawie cennika,18.30173720479778
podwórza Żniński,18.30173720479778
pomóżmy ochronić,18.30173720479778
postulat stworzenia,18.30173720479778
powieksza system,18.30173720479778
prac wykonanych,18.30173720479778
prac związanych,18.30173720479778
prelekcje kostka,18.30173720479778
przekształceniu jej,18.30173720479778
przyszłych nasadzeń,18.30173720479778
psich kupek,18.30173720479778
psich odchodów.,18.30173720479778
ptactwa chlebem,18.30173720479778
ptakom szkodzi,18.30173720479778
punktów gromadzenia,18.30173720479778
północnej krawędzi,18.30173720479778
rekreacja sportowa,18.30173720479778
relaks zabawa.,18.30173720479778
rewaloryzacji północnej,18.30173720479778
rolki około,18.30173720479778
rozlewiska wodnego,18.30173720479778
rozpoczecie prac,18.30173720479778
sady drzewa.,18.30173720479778
sadzonki pojemniki,18.30173720479778
sala rehabilitacyjna,18.30173720479778
sciótkowanie itp.,18.30173720479778
segregacji odpadów,18.30173720479778
sercu Hrabianki,18.30173720479778
sercu Słuchania,18.30173720479778
silnikiem uporzadkowanie,18.30173720479778
sklepu Alma,18.30173720479778
sklepu E.Leclerc,18.30173720479778
skutecznie pochłaniającymi,18.30173720479778
skutecznie przechwytywać,18.30173720479778
smogu. Szmaragdowa,18.30173720479778
solankowa. Parkrunowa,18.30173720479778
solna niesolankowa,18.30173720479778
spektakl edukacyjny,18.30173720479778
społecznych. Leśne,18.30173720479778
sprzyjające ptakom,18.30173720479778
sprzętu niezbędnego,18.30173720479778
sprzętu rehabilitacyjnego,18.30173720479778
starszych kurtyna,18.30173720479778
stawie Brodowskim,18.30173720479778
stałych punktów,18.30173720479778
studnia miejska,18.30173720479778
stworzenia identyfikacji,18.30173720479778
system nagtosnieniowy,18.30173720479778
system pudełek,18.30173720479778
system retencji,18.30173720479778
system wentylacji,18.30173720479778
sąsiedzkie ws.,18.30173720479778
słupków Zimowe,18.30173720479778
tablice informacyjne,18.30173720479778
takie iglastych,18.30173720479778
trawa niby,18.30173720479778
trawa zielona.,18.30173720479778
trawnik dodatkowo,18.30173720479778
trawniki Czysty,18.30173720479778
trawniki mnie,18.30173720479778
trawnikiem kostka,18.30173720479778
tyle sklepu,18.30173720479778
tys. zl,18.30173720479778
uchem rozdanych,18.30173720479778
ulice Karolewa,18.30173720479778
ulice KormoranówBończyka,18.30173720479778
ulice Wilanowa,18.30173720479778
utwardzenia podwórza,18.30173720479778
użytki ekologiczne.,18.30173720479778
warszawskich Sztukach,18.30173720479778
warszawskich szkołach.,18.30173720479778
warsztatach podczas,18.30173720479778
warsztatów przyrodniczych,18.30173720479778
warunków chodzenia,18.30173720479778
wesołym Podolskim,18.30173720479778
wiaty autobusowe,18.30173720479778
wiaty przystankowe,18.30173720479778
wiaty śmietankowe,18.30173720479778
wizerunku punktów,18.30173720479778
wiśniowy bulwar,18.30173720479778
wodne. Bezpieczna,18.30173720479778
ws. zagospodarowania,18.30173720479778
wschodniej blok,18.30173720479778
wycieczki dwudniowe,18.30173720479778
wycieczki jednodniowe,18.30173720479778
wyciętego drzewa.,18.30173720479778
wyobrazni marzen,18.30173720479778
wyremontowanie bramy,18.30173720479778
zadanie inwestycyjne,18.30173720479778
zadaszeniem. Cisowa,18.30173720479778
zakresie finansowania,18.30173720479778
zakresie przygotowania,18.30173720479778
zakupie nalezy,18.30173720479778
zanieczyszczenia powietrza.,18.30173720479778
zaniedbany trawnik,18.30173720479778
zawierający elementy,18.30173720479778
zdawania odpadów,18.30173720479778
zwyczajny kolibrów,18.30173720479778
zwyczajny komonica,18.30173720479778
ŁAWECZKA. Kolorowy,18.30173720479778
Łacinką Kierunek,18.30173720479778
Łagiewnikach Ekrany,18.30173720479778
Łagiewnikach Połączenia,18.30173720479778
łódzkim zoo.,18.30173720479778
łąk kwiatowych.,18.30173720479778
Śródmieście Południowe,18.30173720479778
Świerczyna Kładka,18.30173720479778
ściany natomiast,18.30173720479778
śmieciomSTOP Pojemniki,18.30173720479778
Źródła Olechówki,18.30173720479778
Żoliborz Artystyczny,18.30173720479778
Żłobka Karolinka,18.30173720479778
 doposażenie,18.290169265975077
II. ,18.290169265975077
Mokotów ,18.290169265975077
oraz naturalne,18.288867376706868
przed ulicami,18.275194715088816
Zielone Aleje,18.25850949132211
Zielone Bieńczyce,18.25850949132211
oraz montaż,18.255301656082924
Zróbmy PARK,18.247740673333738
drzew wzdłuż,18.236469785705317
Oświetlenie wybiegu,18.22722428535853
rewitalizacja placu,18.213433424750594
budową placu,18.20253513372719
placu Lelewela,18.20253513372719
etap budowa,18.161366323079502
wodą za,18.137976063466812
i przy,18.129969488917663
Ołbin Rewitalizacja,18.111862288600918
Rewitalizacja podwórza,18.111862288600918
ulicy Paryskiej,18.111862288600918
drzew liściastych,18.110096257184782
drzew owocowych,18.110096257184782
Szpaler drzew,18.11009625718478
sadzenia drzew,18.11009625718478
szpaleru drzew,18.11009625718478
bez smogu,18.089650107485333
Parku Kleparskim,18.081065816695848
Parku Picassa,18.081065816695848
Parku Sielanka.,18.081065816695848
Parku Skaryszewskim,18.081065816695848
Parku Uljanowskim.,18.081065816695848
Ratujemy drzewa,18.012079030761466
zielony teren,17.969684850250008
przy skwerze,17.958910796077618
Budowa nowego,17.946801068653382
zieleni mniej,17.9279464105615
Więcej powietrza,17.92748349971467
 do,17.914218292672388
LO im.,17.87481182734877
ogródek im.,17.87481182734877
miejsce przyjazne,17.872086172816097
miejscem do,17.80247592466528
BONCZYK LAC,17.79639412636637
Błoniem Zbiornik,17.79639412636637
CAC LAC,17.79639412636637
CHIPOWANIE SW,17.79639412636637
Celem nawiazania,17.79639412636637
Chomiczówce Kaczkowate,17.79639412636637
Czernihowskiej Przedszkole,17.79639412636637
Czyste Pojezierze,17.79639412636637
DZIELNICE OGRODY,17.79639412636637
Data Sobieskiego,17.79639412636637
Diamencie Naprawa,17.79639412636637
Drewnowską. ANTYSMOGOWA,17.79639412636637
Droga dojazdowa,17.79639412636637
Droga przeciwpożarowa,17.79639412636637
Droga rowerowa,17.79639412636637
Droga ul.Lubelska,17.79639412636637
DruskienickiejDukielskiej Zbiornik,17.79639412636637
Działyńczyków Jak,17.79639412636637
Dziecka AY,17.79639412636637
Dziecka Catharina,17.79639412636637
Dębowej zostana,17.79639412636637
